Order_ID,Order_Date,Order_Quantity,Garment_Type,Fabric_Type,Fabric_Width_inches,Fabric_Width_cm,Pattern_Complexity,Marker_Efficiency_%,Expected_Defect_Rate_%,Operator_Experience_Years,Season,Supplier_ID,Production_Line,Fabric_GSM,Base_Consumption_Per_Unit_m,Planned_BOM_m,Actual_Consumption_m,Planned_BOM_yards,Actual_Consumption_yards,Base_Consumption_Per_Unit_yards,Planned_BOM,Actual_Consumption,Base_Consumption_Per_Unit,Measurement_Unit,Variance_m,Variance_yards,Variance_%,season_encoded,Order_Size_Category,Fabric_Cost_Per_m,Fabric_Cost_Per_yard,Planned_Cost_USD,Actual_Cost_USD,Waste_Cost_USD,Savings_Potential_USD,Efficiency_x_Experience,Defect_x_Complexity,Order_Value_USD
ORD_000011,2022-01-03,3938,T-Shirt,Denim,63,160.02,Medium,80.01112701038052,2.4966750234337813,2,Fall,SUP_4,Line_C,135.74240484478656,1.3798275215598048,5705.4488188976375,5986.491924391692,6239.5547011164845,6546.907178680312,1.5089977269381325,6239.5547011164845,6546.907178680312,1.5089977269381325,yards,281.04310549405454,307.35247756382796,4.925871993859293,0,XLarge,9.5,10.38932633385,54201.76377952756,56871.67328172107,2669.909502193518,2669.909502193518,160.02225402076104,2.8711762769488485,51620.72740907386
ORD_000012,2022-01-03,2709,T-Shirt,Polyester,59,149.86,Medium,81.30891529528313,1.5453525820367429,14,Spring,SUP_10,Line_D,190.98105144532866,1.4733751501401304,4190.941945816094,4321.942728694872,4583.269844347758,4726.534042591701,1.6113026575780056,4583.269844347758,4726.534042591701,1.6113026575780056,yards,131.0007828787784,143.2641982439427,3.1258076244544326,1,Large,6.2,6.78040244946,25983.840064059783,26796.04491790821,812.2048538484262,812.2048538484262,1138.3248141339639,1.7771554693422542,24746.5143467236
ORD_000013,2022-01-03,1718,T-Shirt,Denim,63,160.02,Medium,87.0368753506263,7.052165249834684,6,Winter,SUP_2,Line_B,159.16041989437497,1.3798275215598048,2489.0708661417316,2638.776525331865,2722.0809996236967,2885.8010993447942,1.5089977269381325,2722.0809996236967,2885.8010993447942,1.5089977269381325,yards,149.70565919013325,163.72009972109754,6.014519764243979,3,Large,9.5,10.38932633385,23646.17322834645,25068.376990652716,1422.2037623062658,1422.2037623062658,522.2212521037578,8.109990037309887,22520.164979377576
ORD_000014,2022-01-03,4619,T-Shirt,Cotton,55,139.7,Complex,78.92761096698115,4.470874623865136,5,Fall,SUP_3,Line_C,151.19878082552142,1.8554044380816037,8998.618754473873,9450.079916346926,9841.00913622441,10334.73306651475,2.029094967210881,9841.00913622441,10334.73306651475,2.029094967210881,yards,451.46116187305233,493.7239302903399,5.0170051003505165,0,XLarge,8.5,9.29571303555,76488.25941302792,80325.67928894887,3837.419875920945,3837.419875920945,394.63805483490574,6.0356807422179335,72845.96134574089
ORD_000015,2022-01-03,1449,Jacket,Cotton,59,149.86,Medium,89.92179832670591,2.053297173404019,1,Fall,SUP_1,Line_D,176.82660741572553,4.297344187908714,6538.194314693713,6578.189477304278,7150.2562494184995,7193.995491117084,4.699632751269184,7150.2562494184995,7193.995491117084,4.699632751269184,yards,39.995162610564876,43.73924169858492,0.6117157228056243,0,Medium,8.5,9.29571303555,55574.65167489656,55914.61055708636,339.95888218980144,339.95888218980144,89.92179832670591,2.3612917494146215,52928.239690377675
ORD_000016,2022-01-04,2403,T-Shirt,Cotton-Blend,55,139.7,Simple,95.0,1.2478332867730302,13,Summer,SUP_10,Line_B,148.68099110705947,1.3743736578382248,3467.7508947745173,3248.8455525218483,3792.378493717136,3552.9807003607043,1.5030333090450967,3792.378493717136,3552.9807003607043,1.5030333090450967,yards,-218.90534225266902,-239.39779335643152,-6.312602862637365,2,Large,7.0,7.6552930881,24274.256263421623,22741.918867652937,0.0,1532.337395768683,1235.0,1.2478332867730302,23118.33929849678
ORD_000017,2022-01-04,1562,Shirt,Denim,63,160.02,Medium,83.06744066714712,1.4625979298019498,5,Spring,SUP_7,Line_C,148.63299541971605,2.0697412823397072,3394.5826771653537,3486.23864819409,3712.3607579268464,3812.596946712472,2.2634965904071986,3712.3607579268464,3812.596946712472,2.2634965904071986,yards,91.65597102873608,100.23618878562547,2.700065950530137,1,Large,9.5,10.38932633385,32248.53543307086,33119.26715784385,870.7317247729927,870.7317247729927,415.33720333573564,1.681987619272242,30712.890888638914
ORD_000018,2022-01-04,2837,Jacket,Cotton,63,160.02,Medium,89.81807704863093,0.05973713411329175,12,Fall,SUP_9,Line_C,138.46259320226258,4.0244969378827635,11988.37270341207,11517.733119939568,13110.64381342816,12595.94610623626,4.4012433702362195,13110.64381342816,12595.94610623626,4.4012433702362195,yards,-470.6395834725008,-514.6977071918991,-3.9258003994032467,0,Large,8.5,9.29571303555,101901.1679790026,97900.73151948633,0.0,4000.436459516257,1077.816924583571,0.06869770423028551,97048.7314085739
ORD_000019,2022-01-04,658,Shirt,Cotton,55,139.7,Complex,79.41195784183172,2.9926739508397135,7,Fall,SUP_1,Line_D,167.94912853317612,2.783106657122406,1922.8483894058704,2032.8540591906722,2102.852569268997,2223.1562326340545,3.0436424508163213,2102.852569268997,2223.1562326340545,3.0436424508163213,yards,110.00566978480174,120.30366336505767,5.720974695191218,0,Medium,8.5,9.29571303555,16344.211309949898,17279.259503120713,935.0481931708148,935.0481931708148,555.883704892822,4.040109833633614,15565.915533285615
ORD_000020,2022-01-04,3409,Dress,Silk,59,149.86,Complex,86.6003560540881,4.865150593923468,7,Spring,SUP_1,Line_D,193.2940683812005,4.3240357667156015,15477.66982517016,16035.138387120276,16926.585547502724,17536.240580235546,4.728823016805018,16926.585547502724,17536.240580235546,4.728823016805018,yards,557.468561950116,609.6550327328223,3.6017602665457256,1,XLarge,25.0,27.3403324575,386941.74562925403,400878.4596780069,13936.714048752901,13936.714048752901,606.2024923786166,6.567953301796682,368515.94821833714
ORD_000021,2022-01-05,226,Pants,Cotton,63,160.02,Medium,86.4201588825676,0.038709241672507416,4,Summer,SUP_6,Line_B,200.63472643373274,2.8746406699162597,682.1522309711285,710.3189208784809,746.0107512550392,776.8142179068121,3.1437452644544424,746.0107512550392,776.8142179068121,3.1437452644544424,yards,28.166689907352406,30.803466651772965,4.129091517776557,2,Small,8.5,9.29571303555,5798.293963254592,6037.710827467087,239.41686421249545,239.41686421249545,345.6806355302704,0.044515627923383524,5522.184726909135
ORD_000022,2022-01-05,814,Dress,Cotton-Blend,59,149.86,Complex,95.0,1.2101480653495837,2,Fall,SUP_10,Line_A,229.44859387378852,4.3240357667156015,3695.753369811825,3702.496998249761,4041.7250324632496,4049.0999542017703,4.728823016805018,4041.7250324632496,4049.0999542017703,4.728823016805018,yards,6.743628437935968,7.3749217385206975,0.1824696553893511,0,Medium,7.0,7.6552930881,25870.273588682776,25917.478987748327,47.205399065551774,47.205399065551774,190.0,1.6336998882219382,24638.3557987455
ORD_000023,2022-01-05,4929,Shirt,Cotton,71,180.34,Simple,83.51124067465868,3.144221877888603,18,Summer,SUP_4,Line_A,169.87918699582735,1.596983475657092,8265.108129089496,8118.959628036062,9038.832161859706,8879.002217581059,1.7464823661439501,9038.832161859706,8879.002217581059,1.7464823661439501,yards,-146.1485010534343,-159.8299442786465,-1.7682587906993827,2,XLarge,8.5,9.29571303555,70253.41909726072,69011.15683830653,0.0,1242.2622589541916,1503.2023321438562,3.144221877888603,66908.01818786736
ORD_000024,2022-01-05,821,Jacket,Cotton,71,180.34,Complex,86.84886761110755,5.388776133217318,17,Summer,SUP_10,Line_A,199.94298335121263,4.192081623599867,3613.7839636242657,3821.3255910201615,3952.0821998027805,4179.052483473755,4.58451621112787,3952.0821998027805,4179.052483473755,4.58451621112787,yards,207.54162739589583,226.97028367097482,5.743055741155933,2,Medium,8.5,9.29571303555,30717.163690806257,32481.267523671373,1764.1038328651146,1764.1038328651146,1476.4307493888284,7.2748477798433795,29254.44161029167
ORD_000025,2022-01-05,1638,Dress,Polyester,55,139.7,Complex,84.26190648177517,1.6133375764815976,14,Spring,SUP_9,Line_B,184.50271841883216,4.638511095204009,7977.775232641376,8284.218928789891,8724.601085264985,9059.731986553204,5.072737418027202,8724.601085264985,9059.731986553204,5.072737418027202,yards,306.4436961485153,335.1309012882193,3.8412174724438093,1,Large,6.2,6.78040244946,49462.20644237653,51362.15735849732,1899.950916120795,1899.950916120795,1179.6666907448523,2.178005728250157,47106.86327845384
ORD_000026,2022-01-06,2444,Shirt,Silk,59,149.86,Complex,83.51409105140212,4.394351602700845,16,Fall,SUP_8,Line_B,183.7723814396587,2.5944214600293605,6657.804350727345,6980.072969836941,7281.063375435022,7633.5006229180535,2.8372938100830103,7281.063375435022,7633.5006229180535,2.8372938100830103,yards,322.26861910959633,352.43724748303157,4.840463944759648,0,Large,25.0,27.3403324575,166445.10876818362,174501.82424592355,8056.715477739908,8056.715477739908,1336.225456822434,5.932374663646141,158519.1512077939
ORD_000027,2022-01-06,2521,Dress,Cotton-Blend,59,149.86,Complex,84.4473686363578,2.1572910726804473,18,Spring,SUP_10,Line_A,189.34401076514013,4.3240357667156015,11445.938876284534,11622.082731637223,12517.430966633725,12710.064229261257,4.728823016805018,12517.430966633725,12710.064229261257,4.728823016805018,yards,176.14385535268957,192.63326262753253,1.5389201118105886,1,Large,7.0,7.6552930881,80121.57213399174,81354.57912146056,1233.006987468827,1233.006987468827,1520.0526354544404,2.912342948118604,76306.25917523023
ORD_000028,2022-01-06,3159,Dress,Denim,63,160.02,Complex,84.24532077769483,0.5345489237855834,1,Winter,SUP_7,Line_B,200.0298220066596,4.04949381327334,13431.968503937007,13809.883035279108,14689.379378252266,15102.6717353488,4.428580285579302,14689.379378252266,15102.6717353488,4.428580285579302,yards,377.9145313421013,413.29235709653403,2.8135453953106864,3,XLarge,9.5,10.38932633385,127603.70078740157,131193.88883515153,3590.1880477499626,3590.1880477499626,84.24532077769483,0.7216410471105377,121527.33408323958
ORD_000029,2022-01-06,559,Jacket,Cotton,63,160.02,Simple,82.46686344549516,0.6268280235519673,8,Spring,SUP_7,Line_C,191.95279223830693,3.4995625546806646,2054.0682414698163,2157.8659119689505,2246.3563444870865,2359.8708572775013,3.8271681480314954,2246.3563444870865,2359.8708572775013,3.8271681480314954,yards,103.79767049913426,113.51451279041476,5.0532727396077375,1,Medium,8.5,9.29571303555,17459.58005249344,18341.860251736078,882.2801992426412,882.2801992426412,659.7349075639613,0.6268280235519673,16628.17147856518
ORD_000030,2022-01-06,1655,Shirt,Cotton,71,180.34,Simple,86.07146863795904,1.304152982777439,15,Spring,SUP_10,Line_A,170.10346258356745,1.596983475657092,2775.158034823112,2850.242753478317,3034.9497317666496,3117.063378587096,1.7464823661439501,3034.9497317666496,3117.063378587096,1.7464823661439501,yards,75.08471865520505,82.11364682044632,2.7056015445978354,1,Large,8.5,9.29571303555,23588.843295996452,24227.063404565695,638.2201085692429,638.2201085692429,1291.0720295693857,1.304152982777439,22465.565043806142
ORD_000031,2022-01-07,2255,Jacket,Silk,59,149.86,Medium,81.41711024861264,2.7554145028536623,1,Winter,SUP_4,Line_B,194.61484144070394,4.297344187908714,10175.036700920858,10656.058193807365,11127.55544681761,11653.606948206412,4.699632751269184,11127.55544681761,11653.606948206412,4.699632751269184,yards,481.02149288650617,526.0515013888016,4.727466907740715,3,Large,25.0,27.3403324575,254375.91752302146,266401.4548451841,12025.537322162654,12025.537322162654,81.41711024861264,3.168726678281711,242262.77859335375
ORD_000032,2022-01-07,498,Dress,Polyester,59,149.86,Medium,83.4023557380907,0.01000401817984343,14,Summer,SUP_2,Line_C,164.27193764679598,3.6834378753503265,1926.0696650206858,1924.157162852867,2106.3753991188482,2104.2838613150943,4.0282566439450145,2106.3753991188482,2104.2838613150943,4.0282566439450145,yards,-1.9125021678187295,-2.0915378037539085,-0.09929558637216736,2,Small,6.2,6.78040244946,11941.631923128252,11929.774409687776,0.0,11.857513440476124,1167.6329803332699,0.011504620906819944,11372.982783931668
ORD_000033,2022-01-07,106,Pants,Polyester,59,149.86,Medium,92.68602351159339,0.5962562930829803,13,Spring,SUP_6,Line_A,194.68074505492066,3.0695315627919384,341.63886293874276,347.25683314840404,373.6208037259001,379.7646906566389,3.3568805366208454,373.6208037259001,379.7646906566389,3.3568805366208454,yards,5.61797020966128,6.143886930738802,1.6444177812020775,1,Small,6.2,6.78040244946,2118.160950220205,2152.992365520105,34.83141529989994,34.83141529989994,1204.918305650714,0.6856947370454274,2017.296143066862
ORD_000034,2022-01-07,3802,Dress,Denim,71,180.34,Medium,84.53642646097379,0.22250877920707773,8,Fall,SUP_8,Line_C,182.90715517472947,3.060884995009426,12219.35898857713,12052.241892658401,13363.253486609588,13180.492008139589,3.3474245351092375,13363.253486609588,13180.492008139589,3.3474245351092375,yards,-167.11709591872932,-182.76147846999993,-1.3676420839665426,0,XLarge,9.5,10.38932633385,116083.91039148274,114496.2979802548,0.0,1587.6124112279285,676.2914116877903,0.25588509608813936,110556.10513474546
ORD_000035,2022-01-07,4474,Pants,Polyester,59,149.86,Medium,88.54652642297836,1.595337887662059,18,Spring,SUP_2,Line_D,133.28456036214456,3.0695315627919384,14419.73842252769,14035.355686127707,15769.617696883744,15349.25162471978,3.3568805366208454,15769.617696883744,15349.25162471978,3.3568805366208454,yards,-384.3827363999826,-420.3660721639644,-2.66567066015198,1,XLarge,6.2,6.78040244946,89402.37821967168,87019.20525399178,0.0,2383.172965679892,1593.8374756136104,1.8346385708113677,85145.12211397302
ORD_000036,2022-01-08,3527,Jacket,Cotton,63,160.02,Medium,84.6953506259256,0.7454125826456662,16,Summer,SUP_10,Line_B,176.53988922952936,4.0244969378827635,14904.120734908132,14686.31179305809,16299.344635164302,16061.145879868445,4.4012433702362195,16299.344635164302,16061.145879868445,4.4012433702362195,yards,-217.80894185004217,-238.19875529585624,-1.4614008147417543,2,XLarge,8.5,9.29571303555,126685.02624671912,124833.65024099377,0.0,1851.3760057253585,1355.1256100148096,0.8572244700425161,120652.40594925631
ORD_000037,2022-01-08,4830,T-Shirt,Cotton,55,139.7,Medium,88.07346806561759,2.1249570355252647,14,Fall,SUP_9,Line_A,203.2943122223392,1.5805297065139585,8015.656406585541,7670.4596324520835,8766.028440845539,8388.516658122928,1.7284883054018612,8766.028440845539,8388.516658122928,1.7284883054018612,yards,-345.19677413345744,-377.5117827226113,-4.306531575503274,0,XLarge,8.5,9.29571303555,68133.0794559771,65198.90687584271,0.0,2934.172580134388,1233.0285529186463,2.4437005908540543,64888.64710093057
ORD_000038,2022-01-08,4551,Dress,Denim,59,149.86,Complex,84.30093649779089,1.5868809565238016,17,Summer,SUP_5,Line_B,176.83802385743292,4.3240357667156015,20662.621113038836,20442.941926699514,22596.917226953618,22356.67314741321,4.728823016805018,22596.917226953618,22356.67314741321,4.728823016805018,yards,-219.67918633932277,-240.24407954040726,-1.0631719235305415,2,XLarge,9.5,10.38932633385,196294.90057386894,194207.9483036454,0.0,2086.9522702235663,1433.115920462445,2.142289291307132,186947.52435606567
ORD_000039,2022-01-08,4778,Jacket,Cotton,59,149.86,Medium,74.65762314248103,0.9684630292882951,3,Winter,SUP_10,Line_C,185.72437008445763,4.297344187908714,21559.34605631923,22167.584797443786,23577.58754984237,24242.765525677434,4.699632751269184,23577.58754984237,24242.765525677434,4.699632751269184,yards,608.2387411245545,665.177975835064,2.8212300110386437,3,XLarge,8.5,9.29571303555,183254.44147871347,188424.47077827217,5170.029299558713,5170.029299558713,223.97286942744307,1.1137324836815392,174528.03950353662
ORD_000040,2022-01-08,3980,T-Shirt,Denim,71,180.34,Medium,84.87630125901448,0.6575037975413192,18,Fall,SUP_3,Line_B,168.03230677885477,1.2243539980037703,5116.575357657756,4952.231642106698,5595.554852888601,5415.8263800699315,1.3389698140436948,5595.554852888601,5415.8263800699315,1.3389698140436948,yards,-164.34371555105827,-179.72847281866962,-3.2119866133720114,0,XLarge,9.5,10.38932633385,48607.46589774868,47046.20060001363,0.0,1561.2652977350535,1527.7734226622606,0.756129367172517,46292.82466452256
ORD_000041,2022-01-09,1047,Pants,Cotton,55,139.7,Complex,80.99390228366975,0.9968905997931482,12,Fall,SUP_9,Line_D,173.14981065622632,3.865425912670008,4249.455977093773,4228.465359529491,4647.2615670901705,4624.305948582342,4.227281181689335,4647.2615670901705,4624.305948582342,4.227281181689335,yards,-20.99061756428182,-22.95561850782815,-0.49396011342226964,0,Medium,8.5,9.29571303555,36120.37580529707,35941.95555600068,0.0,178.42024929639547,971.9268274040371,1.34580230972075,34400.357909806735
ORD_000042,2022-01-09,3729,Dress,Polyester,59,149.86,Simple,83.79956612344965,0.2905466394003203,2,Fall,SUP_5,Line_A,203.71396147509526,3.202989456826371,12541.145068730815,12418.135120256822,13715.163023073486,13580.63770759913,3.502831864300013,13715.163023073486,13580.63770759913,3.502831864300013,yards,-123.00994847399306,-134.52531547435683,-0.980851013203708,0,XLarge,6.2,6.78040244946,77755.09942613106,76992.4377455923,0.0,762.661680538757,167.5991322468993,0.2905466394003203,74052.47564393433
ORD_000043,2022-01-09,4066,Jacket,Cotton,63,160.02,Simple,87.75315110549177,0.18567580996936967,12,Fall,SUP_9,Line_B,169.22696955740972,3.4995625546806646,14940.682414698162,14572.509040764,16339.328974390864,15936.689676576487,3.8271681480314954,16339.328974390864,15936.689676576487,3.8271681480314954,yards,-368.17337393416165,-402.63929781437764,-2.4642339868757572,0,XLarge,8.5,9.29571303555,126995.80052493437,123866.326846494,0.0,3129.473678440374,1053.0378132659011,0.18567580996936967,120948.38145231844
ORD_000044,2022-01-09,2662,T-Shirt,Cotton-Blend,59,149.86,Medium,92.26559239808851,0.7404678322039309,8,Summer,SUP_10,Line_D,151.22737399677018,1.4733751501401304,4118.2308821566785,3945.5497999464005,4503.7520581962835,4314.905730326288,1.6113026575780056,4503.7520581962835,4314.905730326288,1.6113026575780056,yards,-172.68108221027796,-188.84632786999555,-4.1930889052011215,2,Large,7.0,7.6552930881,28827.61617509675,27618.848599624806,0.0,1208.7675754719457,738.1247391847081,0.8515380070345204,27454.87254771119
ORD_000045,2022-01-09,1790,Shirt,Denim,59,149.86,Medium,79.36646747551833,2.208437654759479,12,Spring,SUP_2,Line_C,125.49460023249746,2.2100627252101956,4153.812892032563,4305.0170360335105,4542.665017376792,4708.023880014297,2.4169539863670084,4542.665017376792,4708.023880014297,2.4169539863670084,yards,151.20414400094796,165.3588626375049,3.640128911222096,1,Large,9.5,10.38932633385,39461.22247430935,40897.66184231835,1436.4393680090056,1436.4393680090056,952.39760970622,2.539703302973401,37582.11664219938
ORD_000046,2022-01-10,4696,Pants,Denim,63,160.02,Complex,84.04419818724013,2.953796775349673,1,Summer,SUP_8,Line_A,160.96048448050925,3.3745781777277837,16639.370078740158,16920.277157915294,18197.036393445353,18504.240110817893,3.690483571316085,18197.036393445353,18504.240110817893,3.690483571316085,yards,280.90707917513646,307.20371737254027,1.6882074131763358,2,XLarge,9.5,10.38932633385,158074.0157480315,160742.6330001953,2668.6172521637964,2668.6172521637964,84.04419818724013,3.987625646722059,150546.6816647919
ORD_000047,2022-01-10,3314,Dress,Polyester,55,139.7,Medium,85.06806694109774,3.9809756179551448,1,Summer,SUP_4,Line_B,152.53159940800458,3.9513242662848964,13749.423049391555,14190.704547182095,15036.551890767141,15519.143205044618,4.321220763504653,15036.551890767141,15519.143205044618,4.321220763504653,yards,441.28149779054,482.59131427747707,3.2094546527904515,2,XLarge,6.2,6.78040244946,85246.42290622764,87982.36819252899,2735.945286301348,2735.945286301348,85.06806694109774,4.578121960648416,81187.06943450251
ORD_000048,2022-01-10,3472,T-Shirt,Cotton,63,160.02,Medium,85.19556119103089,1.5651192230563067,15,Summer,SUP_6,Line_A,142.84523790993683,1.3798275215598048,5030.299212598425,4802.602310465793,5501.202113325656,5252.189753171697,1.5089977269381325,5501.202113325656,5252.189753171697,1.5089977269381325,yards,-227.6969021326313,-249.01236015395898,-4.5265081163037495,2,XLarge,8.5,9.29571303555,42757.54330708661,40822.119638959244,0.0,1935.423668127366,1277.9334178654633,1.7998871065147526,40721.46981627296
ORD_000049,2022-01-10,4640,Jacket,Silk,71,180.34,Simple,85.22197563100242,1.862278909014048,17,Summer,SUP_8,Line_D,153.1634717831447,3.1052456471110124,15128.756792724853,14988.698099525693,16545.009615270355,16391.839565845235,3.395937934168792,16545.009615270355,16391.839565845235,3.395937934168792,yards,-140.0586931991602,-153.17004942511994,-0.9257779414268321,2,XLarge,25.0,27.3403324575,378218.9198181213,374717.4524881423,0.0,3501.4673299790047,1448.773585727041,1.862278909014048,360208.49506487744
ORD_000050,2022-01-10,647,Pants,Polyester,63,160.02,Simple,87.25323285009392,1.5485525246415157,9,Winter,SUP_2,Line_D,155.23823362508162,2.4996875390576174,1698.1627296587924,1771.5537584151893,1857.1333438322831,1937.3947488561967,2.733691534308211,1857.1333438322831,1937.3947488561967,2.733691534308211,yards,73.39102875639696,80.26140502391354,4.321790101419976,3,Medium,6.2,6.78040244946,10528.608923884512,10983.633302174174,455.0243782896612,455.0243782896612,785.2790956508453,1.5485525246415157,10027.246594175727
ORD_000051,2022-01-11,2788,Pants,Denim,71,180.34,Medium,83.24906693892656,3.0593069141425477,8,Winter,SUP_8,Line_A,153.5529786387184,2.550737495841189,7467.028945325496,7526.979607395582,8166.042153398987,8231.604994680722,2.789520445924365,8166.042153398987,8231.604994680722,2.789520445924365,yards,59.950662070085855,65.56284128173502,0.8028716978205385,3,Large,9.5,10.38932633385,70936.77498059222,71506.30627025804,569.5312896658156,569.5312896658156,665.9925355114125,3.5182029512639295,67558.83331484973
